Question,Answer
"# Translate:

internship

## Footnote

I started my internship in summer.","стажировка

## Footnote

Я начал стажировку летом."
"# Translate:

resonant

## Footnote

The hall is resonant.","гулкий

## Footnote

Зал гулкий."
"# Translate:

carousel

## Footnote

They love the carousel in the park.","карусель

## Footnote

Они любят карусель в парке."
"# Translate:

to spill

## Footnote

Do not spill the water.","проливать

## Footnote

Не проливай воду."
"# Translate:

pernicious

## Footnote

This is a pernicious habit.","пагубный

## Footnote

Это пагубная привычка."
"# Translate:

crater

## Footnote

The crater is deep.","кратер

## Footnote

Кратер глубокий."
"# Translate:

Astrakhan

## Footnote

This is an Astrakhan coat.","астраханский

## Footnote

Это астраханское пальто."
"# Translate:

ringingly

## Footnote

She laughed ringingly.","звонко

## Footnote

Она звонко рассмеялась."
"# Translate:

tall

## Footnote

He is a tall man.","рослый

## Footnote

Он рослый мужчина."
"# Translate:

to lull

## Footnote

The song will lull the child.","убаюкать

## Footnote

Песня убаюкает дитя."
"# Translate:

clear up

## Footnote

The sky will clear up soon.","проясниться

## Footnote

Небо скоро прояснится."
"# Translate:

Western European

## Footnote

This is a Western European country.","западноевропейский

## Footnote

Это западноевропейская страна."
"# Translate:

amateur activity

## Footnote

The club promotes amateur activity.","самодеятельность

## Footnote

Клуб поддерживает самодеятельность."
"# Translate:

obsolete

## Footnote

This method is obsolete.","устаревший

## Footnote

Этот способ устаревший."
"# Translate:

missionary

## Footnote

The missionary went far.","миссионер

## Footnote

Миссионер ушёл далеко."
"# Translate:

vomiting

## Footnote

Vomiting started at night.","рвота

## Footnote

Рвота началась ночью."
"# Translate:

lava

## Footnote

Lava is hot.","лава

## Footnote

Лава горячая."
"# Translate:

upholster

## Footnote

We will upholster the old sofa.","обить

## Footnote

Надо обить старый диван."
"# Translate:

to have sex

## Footnote

They like to have sex at night.","трахаться

## Footnote

Они любят трахаться ночью."
"# Translate:

genuinely

## Footnote

He was genuinely happy.","подлинно

## Footnote

Он был подлинно счастлив."
"# Translate:

TV show

## Footnote

I love that TV show.","телепередача

## Footnote

Я люблю ту телепередачу."
"# Translate:

grating

## Footnote

I heard the grating of the door.","скрежет

## Footnote

Я слышал скрежет двери."
"# Translate:

prosaic

## Footnote

Her words were prosaic.","прозаический

## Footnote

Её слова были прозаическими."
"# Translate:

sympathetically

## Footnote

She looked at him sympathetically.","сочувственно

## Footnote

Она посмотрела на него сочувственно."
"# Translate:

to be comforted

## Footnote

She was comforted.","утешиться

## Footnote

Она утешилась."
"# Translate:

old women's

## Footnote

This is old women's talk.","бабий

## Footnote

Это бабий разговор."
"# Translate:

skeptic

## Footnote

He remained a skeptic.","скептик

## Footnote

Он остался скептиком."
"# Translate:

intimidate

## Footnote

He tried to intimidate me.","запугать

## Footnote

Он пытался запугать меня."
"# Translate:

average

## Footnote

He is an average American guy.","среднестатистический

## Footnote

Он среднестатистический американский парень."
"# Translate:

bald spot

## Footnote

He has a bald spot.","лысина

## Footnote

У него лысина."
"# Translate:

distinguishable

## Footnote

The stars were barely distinguishable.","различимый

## Footnote

Звёзды были едва различимы."
"# Translate:

fall under

## Footnote

This falls under the law.","подпадать

## Footnote

Это подпадает под закон."
"# Translate:

incomparably

## Footnote

She is incomparably better.","несравненно

## Footnote

Она несравненно лучше."
"# Translate:

to test

## Footnote

We need to test the program.","тестировать

## Footnote

Нам нужно тестировать программу."
"# Translate:

confidentiality

## Footnote

Confidentiality is important.","конфиденциальность

## Footnote

Конфиденциальность важна."
"# Translate:

to awaken

## Footnote

I hope to awaken early tomorrow.","проснуться

## Footnote

Я надеюсь завтра рано проснуться."
"# Translate:

pilgrim

## Footnote

The pilgrim visited the sacred place.","паломник

## Footnote

Паломник посетил священное место."
"# Translate:

coverage

## Footnote

Coverage grows.","охват

## Footnote

Охват растёт."
"# Translate:

gracious

## Footnote

She was gracious to me.","любезный

## Footnote

Она была любезна со мной."
"# Translate:

to outrage

## Footnote

His words began to outrage me.","возмущать

## Footnote

Его слова начали возмущать меня."
"# Translate:

chassis

## Footnote

The chassis needs repair.","шасси

## Footnote

Шасси требует ремонта."
"# Translate:

to be issued

## Footnote

The papers are issued here.","выдаваться

## Footnote

Документы выдаются здесь."
"# Translate:

blond

## Footnote

He is a blond.","блондин

## Footnote

Он блондин."
"# Translate:

sled

## Footnote

We sat on our sled.","санки

## Footnote

Мы сидели на наших санках."
"# Translate:

ballerina

## Footnote

The ballerina danced well.","балерина

## Footnote

Балерина танцевала хорошо."
"# Translate:

baptize

## Footnote

They will baptize the baby tomorrow.","окрестить

## Footnote

Они окрестят малыша завтра."
"# Translate:

chunk

## Footnote

He threw a chunk of bread.","кусок

## Footnote

Он бросил кусок хлеба."
"# Translate:

priestess

## Footnote

The priestess led the sacred ritual.","жрица

## Footnote

Жрица провела священный ритуал."
"# Translate:

screw up

## Footnote

I will screw up the lid tightly.","закрутить

## Footnote

Я закручу крышку плотно."
"# Translate:

gazebo

## Footnote

We sat in a gazebo.","беседка

## Footnote

Мы сидели в беседке."
"# Translate:

paramedic

## Footnote

The paramedic came quickly.","фельдшер

## Footnote

Фельдшер быстро пришёл."
"# Translate:

aftertaste

## Footnote

The soup had a bitter aftertaste.","привкус

## Footnote

У супа был горький привкус."
"# Translate:

mimicry

## Footnote

This insect uses mimicry.","мимикрия

## Footnote

Это насекомое использует мимикрию."
"# Translate:

insignificance

## Footnote

He felt his insignificance.","ничтожность

## Footnote

Он чувствовал свою ничтожность."
"# Translate:

to involve

## Footnote

He tried to involve her in fraud.","замешать

## Footnote

Он пытался замешать её в мошенничество."
"# Translate:

source code

## Footnote

I read the source code yesterday.","исходник

## Footnote

Я читал исходник вчера."
"# Translate:

chronological

## Footnote

The events are chronological.","хронологический

## Footnote

События хронологические."
"# Translate:

rationality

## Footnote

I value rationality.","рациональность

## Footnote

Я ценю рациональность."
"# Translate:

at random

## Footnote

I chose a book at random.","наугад

## Footnote

Я выбрал книгу наугад."
"# Translate:

crawl out

## Footnote

The baby will crawl out soon.","выползти

## Footnote

Малыш скоро выползет."
"# Translate:

vigor

## Footnote

He showed vigor.","бодрость

## Footnote

Он показал бодрость."
"# Translate:

chewing gum

## Footnote

I bought chewing gum.","жвачка

## Footnote

Я купил жвачку."
"# Translate:

drinking

## Footnote

Install a drinking water filter.","питьевой

## Footnote

Установите фильтр для питьевой воды."
"# Translate:

plasma

## Footnote

Blood plasma is important.","плазма

## Footnote

Плазма крови важна."
"# Translate:

cement

## Footnote

We need more cement.","цемент

## Footnote

Нам нужно больше цемента."
"# Translate:

communal apartment

## Footnote

I grew up in a communal apartment.","коммуналка

## Footnote

Я вырос в коммуналке."
"# Translate:

to sway

## Footnote

The wind began to sway the trees.","покачивать

## Footnote

Ветер начал покачивать деревья."
"# Translate:

heretic

## Footnote

They called him a heretic.","еретик

## Footnote

Они назвали его еретиком."
"# Translate:

ninetieth

## Footnote

This is his ninetieth day.","девяностый

## Footnote

Это его девяностый день."
"# Translate:

virginity

## Footnote

She kept her virginity.","девственность

## Footnote

Она сохранила свою девственность."
"# Translate:

adrenaline

## Footnote

I felt adrenaline.","адреналин

## Footnote

Я чувствовал адреналин."
"# Translate:

furnish

## Footnote

They decided to furnish the apartment.","обставить

## Footnote

Они решили обставить квартиру."
"# Translate:

hardworking

## Footnote

She is a hardworking student.","трудолюбивый

## Footnote

Она трудолюбивая студентка."
"# Translate:

loyal

## Footnote

He is loyal to his friends.","верный

## Footnote

Он верен своим друзьям."
"# Translate:

purposefully

## Footnote

She worked purposefully.","целенаправленно

## Footnote

Она работала целенаправленно."
"# Translate:

crucify

## Footnote

They will crucify the traitor.","распять

## Footnote

Они распнут предателя."
"# Translate:

to describe

## Footnote

Don't describe every detail.","расписывать

## Footnote

Не расписывай каждую деталь."
"# Translate:

hedge

## Footnote

The garden has a hedge.","изгородь

## Footnote

У сада есть изгородь."
"# Translate:

to feel deeply

## Footnote

I want to feel deeply this pain.","прочувствовать

## Footnote

Я хочу прочувствовать эту боль."
"# Translate:

parachutist

## Footnote

The parachutist is in the sky.","парашютист

## Footnote

Парашютист в небе."
"# Translate:

rye

## Footnote

They grow rye in the field.","рожь

## Footnote

Они растят рожь в поле."
"# Translate:

hem

## Footnote

She held up her dress's hem.","подол

## Footnote

Она подняла подол своего платья."
"# Translate:

audacity

## Footnote

His audacity is clear.","дерзость

## Footnote

Его дерзость очевидна."
"# Translate:

to shove

## Footnote

Don't shove your hand in.","засовывать

## Footnote

Не засовывай руку."
"# Translate:

to glue

## Footnote

I need to glue this paper.","приклеить

## Footnote

Мне нужно приклеить эту бумагу."
"# Translate:

satire

## Footnote

This book is a satire.","сатира

## Footnote

Эта книга — сатира."
"# Translate:

bro

## Footnote

Listen, bro, I know.","браток

## Footnote

Слушай, браток, я знаю."
"# Translate:

seethe

## Footnote

The water began to seethe.","бурлить

## Footnote

Вода начала бурлить."
"# Translate:

limousine

## Footnote

We arrived in a limousine.","лимузин

## Footnote

Мы прибыли на лимузине."
"# Translate:

round dance

## Footnote

They dance a round dance.","хоровод

## Footnote

Они танцуют в хороводе."
"# Translate:

nun

## Footnote

The nun prayed silently.","монахиня

## Footnote

Монахиня молилась молча."
"# Translate:

depot

## Footnote

The train arrived at the depot.","депо

## Footnote

Поезд прибыл в депо."
"# Translate:

snow-covered

## Footnote

The mountains were snow-covered.","заснеженный

## Footnote

Горы были заснеженными."
"# Translate:

untouched

## Footnote

The forest is untouched.","нетронутый

## Footnote

Лес нетронутый."
"# Translate:

bristle

## Footnote

He has gray bristle.","щетина

## Footnote

У него седая щетина."
"# Translate:

oil pipeline

## Footnote

The oil pipeline burst yesterday.","нефтепровод

## Footnote

Нефтепровод лопнул вчера."
"# Translate:

jump off

## Footnote

He will jump off the train.","соскочить

## Footnote

Он соскочит с поезда."
"# Translate:

irretrievably

## Footnote

The letter was irretrievably lost.","безвозвратно

## Footnote

Письмо было безвозвратно потеряно."
"# Translate:

symposium

## Footnote

I went to a symposium.","симпозиум

## Footnote

Я ходил на симпозиум."
"# Translate:

chocolate bar

## Footnote

I want a chocolate bar now.","шоколадка

## Footnote

Я хочу шоколадку сейчас."
"# Translate:

department store

## Footnote

I bought it at the department store.","универмаг

## Footnote

Я купил это в универмаге."
"# Translate:

Bolshevism

## Footnote

He wrote about Bolshevism.","большевизм

## Footnote

Он писал о большевизме."
"# Translate:

snowball

## Footnote

The snowball hit the window softly.","снежок

## Footnote

Снежок мягко ударил в окно."
"# Translate:

swimsuit

## Footnote

She bought a new swimsuit yesterday.","купальник

## Footnote

Она купила новый купальник вчера."
"# Translate:

mileage

## Footnote

The mileage is high.","пробег

## Footnote

Пробег высокий."
"# Translate:

smolder

## Footnote

The fire continued to smolder.","тлеть

## Footnote

Огонь продолжал тлеть."
"# Translate:

blush

## Footnote

A blush appeared on her face.","румянец

## Footnote

На её лице появился румянец."
"# Translate:

caste

## Footnote

He is from a caste.","каста

## Footnote

Он из касты."
"# Translate:

golf

## Footnote

He plays golf every day.","гольф

## Footnote

Он играет в гольф каждый день."
"# Translate:

to be guessed

## Footnote

The answer can be guessed.","угадываться

## Footnote

Ответ угадывается."
"# Translate:

astrologer

## Footnote

The astrologer came yesterday.","астролог

## Footnote

Астролог пришёл вчера."
"# Translate:

to infuriate

## Footnote

Loud noise tends to infuriate me.","бесить

## Footnote

Громкий шум обычно бесит меня."
"# Translate:

talk over

## Footnote

I need to talk over this with him.","переговорить

## Footnote

Мне нужно переговорить об этом с ним."
"# Translate:

postman

## Footnote

The postman brings letters every day.","почтальон

## Footnote

Почтальон носит письма каждый день."
"# Translate:

hippie

## Footnote

The hippie wore bright clothes.","хиппи

## Footnote

Хиппи носил яркую одежду."
"# Translate:

self-serving

## Footnote

He is a self-serving man.","корыстный

## Footnote

Он корыстный человек."
"# Translate:

deformation

## Footnote

The deformation is visible.","деформация

## Footnote

Деформация видна."
"# Translate:

chasing

## Footnote

He runs, chasing the dog.","вдогонку

## Footnote

Он бежит вдогонку за собакой."
"# Translate:

gingerbread

## Footnote

I ate gingerbread today.","пряник

## Footnote

Я ел пряник сегодня."
"# Translate:

one-time

## Footnote

I bought a one-time ticket.","разовый

## Footnote

Я купил разовый билет."
"# Translate:

slowing down

## Footnote

The slowing down of traffic was sudden.","замедление

## Footnote

Замедление движения было внезапным."
"# Translate:

Protestant

## Footnote

He visited a Protestant church.","протестантский

## Footnote

Он посетил протестантскую церковь."
"# Translate:

ardent

## Footnote

She was an ardent supporter of justice.","пылкий

## Footnote

Она была пылким сторонником справедливости."
"# Translate:

auditory

## Footnote

This is an auditory signal.","слуховой

## Footnote

Это слуховой сигнал."
"# Translate:

company-level

## Footnote

He received a company-level promotion.","ротный

## Footnote

Он получил ротное повышение."
"# Translate:

reliably

## Footnote

He reliably predicted the outcome.","достоверно

## Footnote

Он достоверно предсказал исход."
"# Translate:

to change clothes

## Footnote

I change clothes quickly.","переодеваться

## Footnote

Я быстро переодеваюсь."
"# Translate:

nitrogen

## Footnote

Plants need nitrogen to grow.","азот

## Footnote

Растениям нужен азот для роста."
"# Translate:

louse

## Footnote

A louse jumped on my arm.","вошь

## Footnote

Вошь прыгнула мне на руку."
"# Translate:

to alarm

## Footnote

His behavior began to alarm her.","настораживать

## Footnote

Его поведение начало настораживать её."
"# Translate:

racer

## Footnote

The racer won the championship easily.","гонщик

## Footnote

Гонщик легко победил в чемпионате."
"# Translate:

draught

## Footnote

The cold draught made me tremble.","сквозняк

## Footnote

Холодный сквозняк заставил меня дрожать."
"# Translate:

airborne

## Footnote

The airborne soldiers landed at dawn.","десантный

## Footnote

Десантные солдаты сели на рассвете."
"# Translate:

to tan

## Footnote

She loves to tan every summer.","загорать

## Footnote

Она любит загорать каждое лето."
"# Translate:

anesthesia

## Footnote

She woke up after the anesthesia.","наркоз

## Footnote

Она проснулась после наркоза."
"# Translate:

hypostasis

## Footnote

He has a divine hypostasis.","ипостась

## Footnote

Он имеет божественную ипостась."
"# Translate:

autobiography

## Footnote

I wrote my own autobiography.","автобиография

## Footnote

Я написал свою автобиографию."
"# Translate:

luminescence

## Footnote

The luminescence was bright.","свечение

## Footnote

Свечение было ярким."
"# Translate:

straighten out

## Footnote

I straighten out the shirt.","расправлять

## Footnote

Я расправляю рубашку."
"# Translate:

cabinet

## Footnote

She stored bread in the cabinet.","шкафчик

## Footnote

Она хранила хлеб в шкафчике."
"# Translate:

toss and turn

## Footnote

I toss and turn at night.","ворочаться

## Footnote

Я ворочаюсь ночью."
"# Translate:

splinter

## Footnote

A splinter flew from the tree.","щепка

## Footnote

Щепка улетела от дерева."
"# Translate:

to be lazy

## Footnote

I decided to be lazy today.","полениться

## Footnote

Я решил полениться сегодня."
"# Translate:

emerge

## Footnote

A new plan began to emerge.","наметиться

## Footnote

Наметился новый план."
"# Translate:

deafen

## Footnote

Loud explosions can deafen me.","оглушить

## Footnote

Громкие взрывы могут оглушить меня."
"# Translate:

doze off

## Footnote

I often doze off in the evening.","задрёмывать

## Footnote

Я часто задрёмываю вечером."
"# Translate:

dimly

## Footnote

The room was dimly lit.","тускло

## Footnote

Комната была тускло освещена."
"# Translate:

to smash

## Footnote

The army will smash the enemy.","громить

## Footnote

Армия будет громить врага."
"# Translate:

to toss

## Footnote

He loves to toss the stone high.","подбрасывать

## Footnote

Он любит подбрасывать камень высоко."
"# Translate:

frigate

## Footnote

The frigate is at sea.","фрегат

## Footnote

Фрегат в море."
"# Translate:

plantation

## Footnote

The plantation was vast.","плантация

## Footnote

Плантация была огромной."
"# Translate:

Renaissance

## Footnote

This picture is from the Renaissance.","ренессанс

## Footnote

Эта картина эпохи ренессанса."
"# Translate:

thriller

## Footnote

I love watching a good thriller.","триллер

## Footnote

Мне нравится смотреть хороший триллер."
"# Translate:

tan

## Footnote

She has a deep tan.","загар

## Footnote

У неё глубокий загар."
"# Translate:

vestibule

## Footnote

The vestibule is large.","тамбур

## Footnote

Тамбур большой."
"# Translate:

Dzerzhinsky

## Footnote

This is a Dzerzhinsky street.","дзержинский

## Footnote

Это дзержинская улица."
"# Translate:

respectfully

## Footnote

He spoke respectfully to the old man.","почтительно

## Footnote

Он почтительно говорил со стариком."
"# Translate:

gangster

## Footnote

This gangster is dangerous.","гангстер

## Footnote

Этот гангстер опасен."
"# Translate:

self-sufficient

## Footnote

He is self-sufficient now.","самодостаточный

## Footnote

Он сейчас самодостаточный."
"# Translate:

to slam shut

## Footnote

The door will slam shut.","захлопнуться

## Footnote

Дверь захлопнется."
"# Translate:

accentuate

## Footnote

Bright colors accentuate her eyes.","акцентировать

## Footnote

Яркие цвета акцентируют её глаза."
"# Translate:

high-tech

## Footnote

This is a high-tech device.","высокотехнологичный

## Footnote

Это высокотехнологичное устройство."
"# Translate:

imperturbable

## Footnote

He remained imperturbable.","хладнокровный

## Footnote

Он остался хладнокровным."
"# Translate:

railroader

## Footnote

My father was a railroader.","железнодорожник

## Footnote

Мой отец был железнодорожником."
"# Translate:

amulet

## Footnote

She wore her amulet.","амулет

## Footnote

Она носила свой амулет."
"# Translate:

dilemma

## Footnote

Faced with a dilemma, she hesitated.","дилемма

## Footnote

Столкнувшись с дилеммой, она колебалась."
"# Translate:

capsule

## Footnote

I swallowed the medicine capsule.","капсула

## Footnote

Я проглотил капсулу с лекарством."
"# Translate:

liquidity

## Footnote

The bank has high liquidity.","ликвидность

## Footnote

У банка высокая ликвидность."
"# Translate:

radiator

## Footnote

The radiator is hot.","радиатор

## Footnote

Радиатор горячий."
"# Translate:

realistic

## Footnote

Set realistic goals.","реалистичный

## Footnote

Ставьте реалистичные цели."
"# Translate:

farther away

## Footnote

He stood farther away.","поодаль

## Footnote

Он стоял поодаль."
"# Translate:

extermination

## Footnote

The extermination of the enemy is needed.","истребление

## Footnote

Истребление врага нужно."
"# Translate:

to be paid out

## Footnote

Bonuses are to be paid out each month.","выплачиваться

## Footnote

Бонусы выплачиваются каждый месяц."
"# Translate:

princely

## Footnote

This is a princely palace.","княжеский

## Footnote

Это княжеский дворец."
"# Translate:

X-ray

## Footnote

I need an X-ray photo of my arm.","рентгеновский

## Footnote

Мне нужна рентгеновская фотография руки."
"# Translate:

trough

## Footnote

Pigs were eating from the trough.","корыто

## Footnote

Свиньи ели из корыта."
"# Translate:

Duma

## Footnote

The Duma is important.","Дума

## Footnote

Дума важна."
"# Translate:

classify

## Footnote

They classify books into different groups.","классифицировать

## Footnote

Они классифицируют книги на разные группы."
"# Translate:

to slow down

## Footnote

I need to slow down my step.","замедлять

## Footnote

Мне нужно замедлять свой шаг."
"# Translate:

dig out

## Footnote

They dug out a hole.","вырыть

## Footnote

Они вырыли яму."
"# Translate:

hypocrisy

## Footnote

His actions revealed hypocrisy.","лицемерие

## Footnote

Его действия показали лицемерие."
"# Translate:

beef

## Footnote

I eat beef.","говядина

## Footnote

Я ем говядину."
"# Translate:

bull-calf

## Footnote

The farmer has a new bull-calf.","бычок

## Footnote

У фермера есть бычок."
"# Translate:

shameful

## Footnote

His behavior was truly shameful.","постыдный

## Footnote

Его поведение было поистине постыдным."
"# Translate:

inoculate

## Footnote

We must inoculate the child.","привить

## Footnote

Нам нужно привить малыша."
"# Translate:

Bryansk

## Footnote

This is Bryansk bread.","брянский

## Footnote

Это брянский хлеб."
"# Translate:

enrich

## Footnote

Travel can enrich your life.","обогатить

## Footnote

Путешествия могут обогатить вашу жизнь."
"# Translate:

relaxation

## Footnote

I need relaxation after work.","расслабление

## Footnote

Мне нужно расслабление после работы."
"# Translate:

lama

## Footnote

The lama blessed the people.","лама

## Footnote

Лама благословил народ."
"# Translate:

high-quality

## Footnote

I bought a high-quality leather jacket.","высококачественный

## Footnote

Я купил высококачественную кожаную куртку."
"# Translate:

playpen

## Footnote

The baby slept in the playpen.","манеж

## Footnote

Малыш спал в манеже."
"# Translate:

jargon

## Footnote

Legal documents are full of jargon.","жаргон

## Footnote

Юридические документы полны жаргона."
"# Translate:

cobblestone

## Footnote

There is cobblestone on the street.","булыжник

## Footnote

На улице лежит булыжник."
"# Translate:

excess

## Footnote

This excess noise is unbearable.","избыток

## Footnote

Этот избыток шума невыносим."
"# Translate:

crab

## Footnote

The crab went on the sand.","краб

## Footnote

Краб полз по песку."
"# Translate:

named

## Footnote

She received a named scholarship.","именной

## Footnote

Она получила именную стипендию."
"# Translate:

print

## Footnote

Please print this document for me.","отпечатать

## Footnote

Пожалуйста, отпечатайте этот документ для меня."
"# Translate:

to request

## Footnote

I request information.","запрашивать

## Footnote

Я запрашиваю информацию."
"# Translate:

pop

## Footnote

She loves pop music.","эстрадный

## Footnote

Она любит эстрадную музыку."
"# Translate:

turn to stone

## Footnote

He will turn to stone forever.","окаменеть

## Footnote

Он навсегда окаменеет."
"# Translate:

blues

## Footnote

He loves playing the blues.","блюз

## Footnote

Он любит играть блюз."
"# Translate:

halo

## Footnote

She had a halo of golden hair.","ореол

## Footnote

У неё был ореол из золотых волос."
"# Translate:

turn black

## Footnote

The leaf will turn black soon.","почернеть

## Footnote

Лист скоро почернеет."
"# Translate:

ozone

## Footnote

Ozone protects us.","озон

## Footnote

Озон защищает нас."
"# Translate:

dilettante

## Footnote

He is a dilettante in classical music.","дилетант

## Footnote

Он дилетант в классической музыке."
"# Translate:

transverse

## Footnote

The bridge has a transverse line.","поперечный

## Footnote

Мост имеет поперечную линию."
"# Translate:

printout

## Footnote

Check the printout for errors.","распечатка

## Footnote

Проверьте распечатку на наличие ошибок."
"# Translate:

unimaginable

## Footnote

The pain was simply unimaginable.","невообразимый

## Footnote

Боль была просто невообразимой."
"# Translate:

positioning

## Footnote

This is the positioning of the product.","позиционирование

## Footnote

Это позиционирование товара."
"# Translate:

rooms

## Footnote

The palace had quiet rooms.","покои

## Footnote

Во дворце были тихие покои."
"# Translate:

hundredth

## Footnote

He reached his hundredth day.","сотый

## Footnote

Он достиг сотого дня."
"# Translate:

nobody's

## Footnote

This is nobody's house.","ничей

## Footnote

Это ничей дом."
"# Translate:

fasten

## Footnote

Please fasten the papers together.","скрепить

## Footnote

Пожалуйста, скрепите бумаги вместе."
"# Translate:

shawl

## Footnote

She put on a warm shawl.","шаль

## Footnote

Она надела тёплую шаль."
"# Translate:

antimonopoly

## Footnote

The government passed antimonopoly legislation.","антимонопольный

## Footnote

Правительство приняло антимонопольное законодательство."
"# Translate:

aging

## Footnote

Aging is a natural process.","старение

## Footnote

Старение - это естественный процесс."
"# Translate:

piercingly

## Footnote

She stared piercingly into his eyes.","пронзительно

## Footnote

Она пронзительно уставилась ему в глаза."
"# Translate:

plywood

## Footnote

We need more plywood for the project.","фанера

## Footnote

Нам нужно ещё фанеры для проекта."
