Question,Answer
"# Translate:

victory

## Footnote

This is a great victory.","победа

## Footnote

Это великая победа."
"# Translate:

element

## Footnote

Water is an important element.","элемент

## Footnote

Вода — важный элемент."
"# Translate:

naturally

## Footnote

Naturally, he refused the offer.","естественно

## Footnote

Естественно, он отказался от предложения."
"# Translate:

turn to

## Footnote

I will turn to you for help.","обратиться

## Footnote

Я обращусь к вам за помощью."
"# Translate:

permanent

## Footnote

This change is permanent.","постоянный

## Footnote

Это изменение постоянное."
"# Translate:

to meet

## Footnote

We meet every day.","встречаться

## Footnote

Мы встречаемся каждый день."
"# Translate:

female

## Footnote

This is a female voice.","женский

## Footnote

Это женский голос."
"# Translate:

commander

## Footnote

The commander is at home.","командир

## Footnote

Командир дома."
"# Translate:

August

## Footnote

I was at home in August.","август

## Footnote

Я был дома в августе."
"# Translate:

for the first time

## Footnote

She was at home for the first time.","впервые

## Footnote

Она была дома впервые."
"# Translate:

happy

## Footnote

She is happy today.","счастливый

## Footnote

Она счастливая сегодня."
"# Translate:

resident

## Footnote

The resident loves this small city.","житель

## Footnote

Житель любит этот маленький город."
"# Translate:

apparently

## Footnote

Apparently, he is at home.","видимо

## Footnote

Видимо, он дома."
"# Translate:

holiday

## Footnote

Today is a national holiday.","праздник

## Footnote

Сегодня национальный праздник."
"# Translate:

set

## Footnote

This is a large set.","множество

## Footnote

Это большое множество."
"# Translate:

sum

## Footnote

I know this sum.","сумма

## Footnote

Я знаю эту сумму."
"# Translate:

scene

## Footnote

The last scene was good.","сцена

## Footnote

Последняя сцена была хорошей."
"# Translate:

to eat

## Footnote

I want to eat now.","есть

## Footnote

Я хочу есть сейчас."
"# Translate:

hardly

## Footnote

This is hardly possible.","едва

## Footnote

Это едва возможно."
"# Translate:

preparation

## Footnote

This preparation is important.","подготовка

## Footnote

Эта подготовка важна."
"# Translate:

regret

## Footnote

I feel deep regret.","сожаление

## Footnote

Я чувствую глубокое сожаление."
"# Translate:

ear

## Footnote

I hear with my ear.","ухо

## Footnote

Я слышу ухом."
"# Translate:

historical

## Footnote

This is a historical fact.","исторический

## Footnote

Это исторический факт."
"# Translate:

existence

## Footnote

I know about the existence of this.","существование

## Footnote

Я знаю о существовании этого."
"# Translate:

urban

## Footnote

This is an urban district.","городской

## Footnote

Это городской район."
"# Translate:

October

## Footnote

I was at home in October.","октябрь

## Footnote

Я был дома в октябре."
"# Translate:

recently

## Footnote

I was at home recently.","недавно

## Footnote

Я был дома недавно."
"# Translate:

nose

## Footnote

Her nose is red.","нос

## Footnote

Её нос красный."
"# Translate:

creature

## Footnote

This creature is alive.","существо

## Footnote

Это существо живое."
"# Translate:

to possess

## Footnote

She wants to possess knowledge.","обладать

## Footnote

Она хочет обладать знаниями."
"# Translate:

frame

## Footnote

The picture is in the frame.","рамка

## Footnote

Картина в рамке."
"# Translate:

thanks to

## Footnote

Thanks to you I am at home.","благодаря

## Footnote

Благодаря вам я дома."
"# Translate:

French

## Footnote

She loves French music.","французский

## Footnote

Она любит французскую музыку."
"# Translate:

correctly

## Footnote

He answered the question correctly.","правильно

## Footnote

Он правильно ответил на вопрос."
"# Translate:

September

## Footnote

School starts again in September.","сентябрь

## Footnote

Школа снова начинается в сентябре."
"# Translate:

known

## Footnote

This is known to me.","известно

## Footnote

Это известно мне."
"# Translate:

left

## Footnote

This is the left hand.","левый

## Footnote

Это левая рука."
"# Translate:

university

## Footnote

She studies at the university.","университет

## Footnote

Она учится в университете."
"# Translate:

to be considered

## Footnote

This work is considered important.","считаться

## Footnote

Эта работа считается важной."
"# Translate:

private

## Footnote

He owns a private island.","частный

## Footnote

У него есть частный остров."
"# Translate:

deep

## Footnote

The sea is very deep.","глубокий

## Footnote

Море очень глубокое."
"# Translate:

club

## Footnote

This is a new club.","клуб

## Footnote

Это новый клуб."
"# Translate:

belong

## Footnote

This book belongs to me.","принадлежать

## Footnote

Эта книга принадлежит мне."
"# Translate:

rise

## Footnote

The sun will rise tomorrow.","подняться

## Footnote

Солнце поднимется завтра."
"# Translate:

summer

## Footnote

I love summer.","лето

## Footnote

Я люблю лето."
"# Translate:

to make

## Footnote

He wanted to make her stay.","заставить

## Footnote

Он хотел заставить её остаться."
"# Translate:

expression

## Footnote

Her expression showed her feelings.","выражение

## Footnote

Её выражение показало её чувства."
"# Translate:

to pay

## Footnote

I want to pay for this.","платить

## Footnote

Я хочу платить за это."
"# Translate:

calmly

## Footnote

She calmly explained the situation.","спокойно

## Footnote

Она спокойно объяснила ситуацию."
"# Translate:

clothing

## Footnote

This is old clothing.","одежда

## Footnote

Это старая одежда."
"# Translate:

sale

## Footnote

The car is on sale today.","продажа

## Footnote

Машина сегодня в продаже."
"# Translate:

saint

## Footnote

This is her favorite saint.","святой

## Footnote

Это её любимый святой."
"# Translate:

financial

## Footnote

This is a financial problem.","финансовый

## Footnote

Это финансовая проблема."
"# Translate:

December

## Footnote

Snow always falls in December.","декабрь

## Footnote

Снег всегда идет в декабре."
"# Translate:

theater

## Footnote

We were at the theater.","театр

## Footnote

Мы были в театре."
"# Translate:

build

## Footnote

They want to build a new house.","построить

## Footnote

Они хотят построить новый дом."
"# Translate:

village

## Footnote

This village is small.","деревня

## Footnote

Эта деревня маленькая."
"# Translate:

direct

## Footnote

Please direct your attention to this.","направить

## Footnote

Пожалуйста, направьте ваше внимание на это."
"# Translate:

to make up

## Footnote

I want to make up a list.","составить

## Footnote

Я хочу составить список."
"# Translate:

fund

## Footnote

This is a large fund.","фонд

## Footnote

Это большой фонд."
"# Translate:

sister

## Footnote

My sister loves music.","сестра

## Footnote

Моя сестра любит музыку."
"# Translate:

to differ

## Footnote

Our opinions differ.","отличаться

## Footnote

Наши мнения отличаются."
"# Translate:

carry

## Footnote

I will carry the book.","нести

## Footnote

Я буду нести книгу."
"# Translate:

shout

## Footnote

He will shout for help.","кричать

## Footnote

Он будет кричать о помощи."
"# Translate:

observe

## Footnote

We will observe the stars this evening.","наблюдать

## Footnote

Мы будем наблюдать за звёздами сегодня вечером."
"# Translate:

west

## Footnote

The city is in the west.","запад

## Footnote

Город на западе."
"# Translate:

refuse

## Footnote

I refuse to answer that question.","отказаться

## Footnote

Я отказываюсь отвечать на этот вопрос."
"# Translate:

circumstance

## Footnote

This is an important circumstance.","обстоятельство

## Footnote

Это важное обстоятельство."
"# Translate:

golden

## Footnote

This is a golden color.","золотой

## Footnote

Это золотой цвет."
"# Translate:

June

## Footnote

School ends in June.","июнь

## Footnote

Школа заканчивается в июне."
"# Translate:

to treat

## Footnote

I treat her well.","обращаться

## Footnote

Я хорошо обращаюсь с ней."
"# Translate:

version

## Footnote

This is a new version.","версия

## Footnote

Это новая версия."
"# Translate:

minister

## Footnote

The minister wants a new policy.","министр

## Footnote

Министр хочет новую политику."
"# Translate:

share

## Footnote

I bought a share today.","акция

## Footnote

Я купил акцию сегодня."
"# Translate:

lip

## Footnote

This is her lip.","губа

## Footnote

Это её губа."
"# Translate:

additional

## Footnote

This is additional information.","дополнительный

## Footnote

Это дополнительная информация."
"# Translate:

judge

## Footnote

Do not judge her.","судить

## Footnote

Не судите её."
"# Translate:

empty

## Footnote

The room was completely empty.","пустой

## Footnote

Комната была совершенно пустой."
"# Translate:

cold

## Footnote

The water is very cold today.","холодный

## Footnote

Вода сегодня очень холодная."
"# Translate:

February

## Footnote

February is the shortest month.","февраль

## Footnote

Февраль - самый короткий месяц."
"# Translate:

flower

## Footnote

She received a beautiful flower.","цветок

## Footnote

Она получила красивый цветок."
"# Translate:

central

## Footnote

This is the central station.","центральный

## Footnote

Это центральная станция."
"# Translate:

professional

## Footnote

This is professional work.","профессиональный

## Footnote

Это профессиональная работа."
"# Translate:

factory

## Footnote

This factory is large.","завод

## Footnote

Этот завод большой."
"# Translate:

federal

## Footnote

This is the federal government.","федеральный

## Footnote

Это федеральное правительство."
"# Translate:

federation

## Footnote

This country is a large federation.","федерация

## Footnote

Эта страна — большая федерация."
"# Translate:

technical

## Footnote

This is a technical manual.","технический

## Footnote

Это техническое руководство."
"# Translate:

feature

## Footnote

The main feature is quality.","особенность

## Footnote

Главная особенность — качество."
"# Translate:

understanding

## Footnote

This understanding is important.","понимание

## Footnote

Это понимание важно."
"# Translate:

wear

## Footnote

I want to wear new clothing.","носить

## Footnote

Я хочу носить новую одежду."
"# Translate:

birth

## Footnote

I know about her birth.","рождение

## Footnote

Я знаю о её рождении."
"# Translate:

disease

## Footnote

This is a bad disease.","болезнь

## Footnote

Это плохая болезнь."
"# Translate:

perform

## Footnote

She will perform on stage this evening.","выступать

## Footnote

Она будет выступать на сцене сегодня вечером."
"# Translate:

send

## Footnote

Please send this letter today.","отправить

## Footnote

Пожалуйста, отправьте это письмо сегодня."
"# Translate:

square

## Footnote

I am at the square.","площадь

## Footnote

Я на площади."
"# Translate:

occupy

## Footnote

Books occupy this room.","занимать

## Footnote

Книги занимают эту комнату."
"# Translate:

to strive

## Footnote

We strive to help.","стремиться

## Footnote

Мы стремимся помочь."
"# Translate:

station

## Footnote

I am at the station.","станция

## Footnote

Я на станции."
"# Translate:

record

## Footnote

I made a record of the meeting.","запись

## Footnote

Я сделал запись встречи."
"# Translate:

fall

## Footnote

He will fall soon.","упасть

## Footnote

Он скоро упадёт."
"# Translate:

to support

## Footnote

I want to support my friend.","поддерживать

## Footnote

Я хочу поддерживать моего друга."
"# Translate:

down

## Footnote

He looked down.","вниз

## Footnote

Он посмотрел вниз."
"# Translate:

significant

## Footnote

The change was significant.","значительный

## Footnote

Изменение было значительным."
"# Translate:

remind

## Footnote

Please remind me tomorrow.","напоминать

## Footnote

Пожалуйста, напомни мне завтра."
"# Translate:

responsibility

## Footnote

He accepted the responsibility.","ответственность

## Footnote

Он принял ответственность."
"# Translate:

folk

## Footnote

This is folk music.","народный

## Footnote

Это народная музыка."
"# Translate:

European

## Footnote

This is a European city.","европейский

## Footnote

Это европейский город."
"# Translate:

poet

## Footnote

The poet wrote a book.","поэт

## Footnote

Поэт написал книгу."
"# Translate:

compliance

## Footnote

There is compliance with the law.","соответствие

## Footnote

Есть соответствие закону."
"# Translate:

officer

## Footnote

The officer is in the army.","офицер

## Footnote

Офицер в армии."
"# Translate:

July

## Footnote

We came in July.","июль

## Footnote

Мы приехали в июле."
"# Translate:

convey

## Footnote

I will convey your message.","передать

## Footnote

Я передам ваше сообщение."
"# Translate:

elections

## Footnote

Elections are important.","выборы

## Footnote

Выборы важны."
"# Translate:

king

## Footnote

The king has power.","король

## Footnote

У короля есть власть."
"# Translate:

assert

## Footnote

He will assert the truth.","утверждать

## Footnote

Он будет утверждать правду."
"# Translate:

advertisement

## Footnote

I saw your advertisement on the internet.","реклама

## Footnote

Я видел вашу рекламу в интернете."
"# Translate:

revolution

## Footnote

The revolution is history.","революция

## Footnote

Революция — это история."
"# Translate:

phenomenon

## Footnote

This is a known phenomenon.","явление

## Footnote

Это известное явление."
"# Translate:

department

## Footnote

He works in the financial department.","отдел

## Footnote

Он работает в финансовом отделе."
"# Translate:

front

## Footnote

Soldiers are on the front.","фронт

## Footnote

Солдаты на фронте."
"# Translate:

artist

## Footnote

The artist made a picture.","художник

## Footnote

Художник сделал картину."
"# Translate:

informational

## Footnote

I was at an informational meeting yesterday.","информационный

## Footnote

Я был на информационной встрече вчера."
"# Translate:

animal

## Footnote

The dog is an animal.","животное

## Footnote

Собака — это животное."
"# Translate:

user

## Footnote

The user is in the system.","пользователь

## Footnote

Пользователь в системе."
"# Translate:

stage

## Footnote

This is the last stage.","этап

## Footnote

Это последний этап."
"# Translate:

style

## Footnote

Her style is new.","стиль

## Footnote

Её стиль новый."
"# Translate:

norm

## Footnote

This is the norm now.","норма

## Footnote

Это норма сейчас."
"# Translate:

transmission

## Footnote

I see the transmission.","передача

## Footnote

Я вижу передачу."
"# Translate:

value

## Footnote

Family has great value.","ценность

## Footnote

Семья имеет большую ценность."
"# Translate:

phrase

## Footnote

I know a new phrase.","фраза

## Footnote

Я знаю новую фразу."
"# Translate:

definition

## Footnote

The definition is in the book.","определение

## Footnote

Определение в книге."
"# Translate:

sing

## Footnote

They sing in the morning.","петь

## Footnote

Они поют утром."
"# Translate:

past

## Footnote

He walked past the old house.","мимо

## Footnote

Он прошёл мимо старого дома."
"# Translate:

date

## Footnote

The date is in April.","дата

## Footnote

Дата в апреле."
"# Translate:

to find

## Footnote

She loves to find books.","находить

## Footnote

Она любит находить книги."
"# Translate:

seven

## Footnote

I came at seven today.","семь

## Footnote

Я пришёл в семь сегодня."
"# Translate:

captain

## Footnote

The captain is on the ship.","капитан

## Footnote

Капитан на корабле."
"# Translate:

income

## Footnote

My income is high this year.","доход

## Footnote

Мой доход высокий в этом году."
"# Translate:

photograph

## Footnote

I have this old photograph of the family.","фотография

## Footnote

У меня есть эта старая фотография семьи."
"# Translate:

wave

## Footnote

The wave is on the shore.","волна

## Footnote

Волна на берегу."
"# Translate:

gather

## Footnote

We will gather the team.","собрать

## Footnote

Мы соберём команду."
"# Translate:

effort

## Footnote

His effort was great.","усилие

## Footnote

Его усилие было большим."
"# Translate:

clear

## Footnote

The sky is clear.","ясный

## Footnote

Небо ясное."
"# Translate:

professor

## Footnote

The professor explained the theory clearly.","профессор

## Footnote

Профессор ясно объяснил теорию."
"# Translate:

November

## Footnote

Snow often starts in November.","ноябрь

## Footnote

Снег часто начинается в ноябре."
"# Translate:

tea

## Footnote

I drink tea every morning.","чай

## Footnote

Я пью чай каждое утро."
"# Translate:

indicate

## Footnote

The sign will indicate the path.","указать

## Footnote

Знак укажет путь."
"# Translate:

participate

## Footnote

I will participate in the meeting.","участвовать

## Footnote

Я буду участвовать во встрече."
"# Translate:

translation

## Footnote

I want a translation of this text.","перевод

## Footnote

Я хочу перевод этого текста."
"# Translate:

factor

## Footnote

This is an important factor.","фактор

## Footnote

Это важный фактор."
"# Translate:

quietly

## Footnote

She spoke quietly.","тихо

## Footnote

Она говорила тихо."
"# Translate:

channel

## Footnote

I watch this channel.","канал

## Footnote

Я смотрю этот канал."
"# Translate:

useful

## Footnote

This book is very useful.","полезный

## Footnote

Эта книга очень полезная."
"# Translate:

comparison

## Footnote

Comparison is important.","сравнение

## Footnote

Сравнение важно."
"# Translate:

northern

## Footnote

The northern wind is cold.","северный

## Footnote

Северный ветер холодный."
"# Translate:

adult

## Footnote

She is an adult now.","взрослый

## Footnote

Она сейчас взрослая."
"# Translate:

to be born

## Footnote

He was born in May.","родиться

## Footnote

Он родился в мае."
"# Translate:

office

## Footnote

She works in a small office.","кабинет

## Footnote

Она работает в маленьком кабинете."
"# Translate:

recall

## Footnote

I cannot recall the name.","вспоминать

## Footnote

Я не могу вспомнить имя."
"# Translate:

forum

## Footnote

I found answers on the forum.","форум

## Footnote

Я нашёл ответы на форуме."
"# Translate:

personally

## Footnote

I personally know him.","лично

## Footnote

Я лично знаю его."
"# Translate:

spiritual

## Footnote

This is a spiritual book.","духовный

## Footnote

Это духовная книга."
"# Translate:

weak

## Footnote

He felt weak after the disease.","слабый

## Footnote

Он чувствовал себя слабым после болезни."
"# Translate:

in detail

## Footnote

Explain the process in detail, please.","подробно

## Footnote

Пожалуйста, объясните процесс подробно."
"# Translate:

vice versa

## Footnote

She likes him and vice versa.","наоборот

## Footnote

Ей нравится он и наоборот."
"# Translate:

civil

## Footnote

This is civil law.","гражданский

## Footnote

Это гражданский закон."
"# Translate:

journalist

## Footnote

The journalist wrote an article.","журналист

## Footnote

Журналист написал статью."
"# Translate:

conducting

## Footnote

Conducting research is important.","проведение

## Footnote

Проведение исследования важно."
"# Translate:

to perform

## Footnote

She can perform the work.","выполнять

## Footnote

Она может выполнять работу."
"# Translate:

leaf

## Footnote

The last leaf is on the tree.","лист

## Footnote

Последний лист на дереве."
"# Translate:

snow

## Footnote

The snow is beautiful.","снег

## Footnote

Снег красивый."
"# Translate:

to be used

## Footnote

This can be used.","использоваться

## Footnote

Это может использоваться."
"# Translate:

provision

## Footnote

The provision of water is important.","обеспечение

## Footnote

Обеспечение водой важно."
"# Translate:

commission

## Footnote

She served on the commission.","комиссия

## Footnote

Она служила в комиссии."
"# Translate:

to finish

## Footnote

I have to finish my work.","закончить

## Footnote

Мне надо закончить мою работу."
"# Translate:

glory

## Footnote

They want glory for the country.","слава

## Footnote

Они хотят славы для страны."
"# Translate:

convert

## Footnote

He wants to convert him.","обратить

## Footnote

Он хочет обратить его."
"# Translate:

ancient

## Footnote

This is an ancient city.","древний

## Footnote

Это древний город."
"# Translate:

clearly

## Footnote

This is clearly important.","явно

## Footnote

Это явно важно."
"# Translate:

beat

## Footnote

Do not beat the dog.","бить

## Footnote

Не бей собаку."
"# Translate:

tooth

## Footnote

This tooth is bad.","зуб

## Footnote

Этот зуб плохой."
"# Translate:

tradition

## Footnote

This is a tradition of the family.","традиция

## Footnote

Это традиция семьи."
"# Translate:

impossible

## Footnote

This is often impossible.","невозможный

## Footnote

Это часто невозможно."
"# Translate:

height

## Footnote

The mountain's height is great.","высота

## Footnote

Высота горы большая."
"# Translate:

foreign

## Footnote

She speaks three foreign languages.","иностранный

## Footnote

Она говорит на трёх иностранных языках."
"# Translate:

natural

## Footnote

This is a natural process.","естественный

## Footnote

Это естественный процесс."
"# Translate:

chairman

## Footnote

The chairman opened the meeting.","председатель

## Footnote

Председатель открыл встречу."
"# Translate:

neighbor

## Footnote

My neighbor is very good.","сосед

## Footnote

Мой сосед очень хороший."
"# Translate:

to be silent

## Footnote

He wants to be silent.","молчать

## Footnote

Он хочет молчать."
"# Translate:

to drink

## Footnote

I want to drink some water.","выпить

## Footnote

Я хочу выпить немного воды."
"# Translate:

to read

## Footnote

I want to read the novel.","прочитать

## Footnote

Я хочу прочитать роман."
"# Translate:

island

## Footnote

The island was empty.","остров

## Footnote

Остров был пустой."
"# Translate:

pleasant

## Footnote

This day is very pleasant.","приятный

## Footnote

Этот день очень приятный."
"# Translate:

presence

## Footnote

The presence of water is important.","наличие

## Footnote

Наличие воды важно."
"# Translate:

understandable

## Footnote

Your question is understandable.","понятный

## Footnote

Ваш вопрос понятный."
"# Translate:

to set off

## Footnote

We will set off tomorrow.","отправиться

## Footnote

Мы отправимся завтра."
