Question,Answer
"# Translate:

happy

## Footnote

She is happy today.","счастливый

## Footnote

Она сегодня счастлива."
"# Translate:

resident

## Footnote

The resident loves this small city.","житель

## Footnote

Житель любит этот маленький город."
"# Translate:

apparently

## Footnote

Apparently, he knows this.","видимо

## Footnote

Видимо, он это знает."
"# Translate:

holiday

## Footnote

Today is a holiday.","праздник

## Footnote

Сегодня праздник."
"# Translate:

set

## Footnote

This is a set.","множество

## Footnote

Это множество."
"# Translate:

sum

## Footnote

I know this sum.","сумма

## Footnote

Я знаю эту сумму."
"# Translate:

scene

## Footnote

The last scene was good.","сцена

## Footnote

Последняя сцена была хорошей."
"# Translate:

to eat

## Footnote

I want to eat now.","есть

## Footnote

Я хочу есть сейчас."
"# Translate:

hardly

## Footnote

I could hardly hear him.","едва

## Footnote

Я едва мог его слышать."
"# Translate:

preparation

## Footnote

This preparation is important.","подготовка

## Footnote

Эта подготовка важна."
"# Translate:

regret

## Footnote

I feel regret.","сожаление

## Footnote

Я чувствую сожаление."
"# Translate:

ear

## Footnote

His ear is red.","ухо

## Footnote

Его ухо красное."
"# Translate:

historical

## Footnote

This is a historical fact.","исторический

## Footnote

Это исторический факт."
"# Translate:

existence

## Footnote

I know about the existence of this.","существование

## Footnote

Я знаю о существовании этого."
"# Translate:

urban

## Footnote

This is an urban district.","городской

## Footnote

Это городской район."
"# Translate:

October

## Footnote

I work in October.","октябрь

## Footnote

Я работаю в октябре."
"# Translate:

recently

## Footnote

I was here recently.","недавно

## Footnote

Я был здесь недавно."
"# Translate:

nose

## Footnote

Her nose is red.","нос

## Footnote

Её нос красный."
"# Translate:

creature

## Footnote

This creature is alive.","существо

## Footnote

Это существо живое."
"# Translate:

to possess

## Footnote

I want to possess this.","обладать

## Footnote

Я хочу обладать этим."
"# Translate:

frame

## Footnote

The frame is here.","рамка

## Footnote

Рамка здесь."
"# Translate:

thanks to

## Footnote

Thanks to you, I am here.","благодаря

## Footnote

Благодаря вам я здесь."
"# Translate:

French

## Footnote

I know French.","французский

## Footnote

Я знаю французский."
"# Translate:

correctly

## Footnote

He answered the question correctly.","правильно

## Footnote

Он правильно ответил на вопрос."
"# Translate:

September

## Footnote

I work in September.","сентябрь

## Footnote

Я работаю в сентябре."
"# Translate:

known

## Footnote

This is known to me.","известно

## Footnote

Это известно мне."
"# Translate:

left

## Footnote

This is the left hand.","левый

## Footnote

Это левая рука."
"# Translate:

university

## Footnote

The university is here.","университет

## Footnote

Университет здесь."
"# Translate:

to be considered

## Footnote

This work is considered important.","считаться

## Footnote

Эта работа считается важной."
"# Translate:

private

## Footnote

He owns a private house.","частный

## Footnote

У него есть частный дом."
"# Translate:

deep

## Footnote

The water is deep.","глубокий

## Footnote

Вода глубокая."
"# Translate:

club

## Footnote

This is a new club.","клуб

## Footnote

Это новый клуб."
"# Translate:

belong

## Footnote

This book belongs to me.","принадлежать

## Footnote

Эта книга принадлежит мне."
"# Translate:

rise

## Footnote

The level will rise.","подняться

## Footnote

Уровень поднимется."
"# Translate:

summer

## Footnote

I love summer.","лето

## Footnote

Я люблю лето."
"# Translate:

to make

## Footnote

He wanted to make her stay.","заставить (make someone do something); сделать

## Footnote

Он хотел заставить её остаться."
"# Translate:

expression

## Footnote

I remember the expression on her face.","выражение

## Footnote

Я помню выражение её лица."
"# Translate:

to pay

## Footnote

I want to pay for this.","платить

## Footnote

Я хочу платить за это."
"# Translate:

calmly

## Footnote

She will calmly say this.","спокойно

## Footnote

Она спокойно скажет это."
"# Translate:

clothing

## Footnote

This is old clothing.","одежда

## Footnote

Это старая одежда."
"# Translate:

sale

## Footnote

The car is for sale.","продажа

## Footnote

Машина в продаже."
"# Translate:

saint

## Footnote

This saint is famous.","святой

## Footnote

Этот святой известен."
"# Translate:

financial

## Footnote

This is a financial problem.","финансовый

## Footnote

Это финансовая проблема."
"# Translate:

December

## Footnote

I work in December.","декабрь

## Footnote

Я работаю в декабре."
"# Translate:

theater

## Footnote

We were at the theater.","театр

## Footnote

Мы были в театре."
"# Translate:

build

## Footnote

They want to build a new house.","построить

## Footnote

Они хотят построить новый дом."
"# Translate:

village

## Footnote

This village is small.","деревня

## Footnote

Эта деревня маленькая."
"# Translate:

direct

## Footnote

Direct your attention to this.","направить

## Footnote

Направьте ваше внимание на это."
"# Translate:

to make up

## Footnote

I want to make up a plan.","составить

## Footnote

Я хочу составить план."
"# Translate:

fund

## Footnote

This fund is good.","фонд

## Footnote

Этот фонд хороший."
"# Translate:

sister

## Footnote

My sister is here.","сестра

## Footnote

Моя сестра здесь."
"# Translate:

to differ

## Footnote

Our opinions differ.","отличаться

## Footnote

Наши мнения отличаются."
"# Translate:

carry

## Footnote

I will carry the book.","нести

## Footnote

Я буду нести книгу."
"# Translate:

shout

## Footnote

He will shout for help.","кричать

## Footnote

Он будет кричать о помощи."
"# Translate:

observe

## Footnote

We observe the sky.","наблюдать

## Footnote

Мы наблюдаем за небом."
"# Translate:

west

## Footnote

The city is in the west.","запад

## Footnote

Город на западе."
"# Translate:

refuse

## Footnote

I want to refuse.","отказаться

## Footnote

Я хочу отказаться."
"# Translate:

circumstance

## Footnote

This is an important circumstance.","обстоятельство

## Footnote

Это важное обстоятельство."
"# Translate:

golden

## Footnote

The light is golden.","золотой

## Footnote

Свет золотой."
"# Translate:

June

## Footnote

I work in June.","июнь

## Footnote

Я работаю в июне."
"# Translate:

to treat

## Footnote

I treat her well.","обращаться

## Footnote

Я хорошо обращаюсь с ней."
"# Translate:

version

## Footnote

This is a new version.","версия

## Footnote

Это новая версия."
"# Translate:

minister

## Footnote

The minister is here.","министр

## Footnote

Министр здесь."
"# Translate:

share

## Footnote

I will buy a share today.","акция (ценная бумага); доля

## Footnote

Я куплю акцию сегодня."
"# Translate:

lip

## Footnote

This is her lip.","губа

## Footnote

Это её губа."
"# Translate:

additional

## Footnote

This is additional information.","дополнительный

## Footnote

Это дополнительная информация."
"# Translate:

judge

## Footnote

Do not judge her.","судить

## Footnote

Не судите её."
"# Translate:

empty

## Footnote

The room was completely empty.","пустой

## Footnote

Комната была совершенно пустой."
"# Translate:

cold

## Footnote

The water is very cold today.","холодный

## Footnote

Вода сегодня очень холодная."
"# Translate:

February

## Footnote

February is a month.","февраль

## Footnote

Февраль — месяц."
"# Translate:

flower

## Footnote

She received a flower.","цветок

## Footnote

Она получила цветок."
"# Translate:

central

## Footnote

This is the central street.","центральный

## Footnote

Это центральная улица."
"# Translate:

professional

## Footnote

This is professional work.","профессиональный

## Footnote

Это профессиональная работа."
"# Translate:

factory

## Footnote

This factory is here.","завод

## Footnote

Этот завод здесь."
"# Translate:

federal

## Footnote

This is the federal government.","федеральный

## Footnote

Это федеральное правительство."
"# Translate:

federation

## Footnote

This country is a federation.","федерация

## Footnote

Эта страна — федерация."
"# Translate:

technical

## Footnote

This is technical work.","технический

## Footnote

Это техническая работа."
"# Translate:

feature

## Footnote

The main feature is quality.","особенность

## Footnote

Главная особенность — качество."
"# Translate:

understanding

## Footnote

This understanding is important.","понимание

## Footnote

Это понимание важно."
"# Translate:

wear

## Footnote

I want to wear this.","носить

## Footnote

Я хочу носить это."
"# Translate:

birth

## Footnote

I know about her birth.","рождение

## Footnote

Я знаю о её рождении."
"# Translate:

disease

## Footnote

This is a bad disease.","болезнь

## Footnote

Это плохая болезнь."
"# Translate:

perform

## Footnote

She will perform today.","выступать

## Footnote

Она будет выступать сегодня."
"# Translate:

send

## Footnote

Send this letter today.","отправить

## Footnote

Отправьте это письмо сегодня."
"# Translate:

square

## Footnote

I am at the square.","площадь

## Footnote

Я на площади."
"# Translate:

occupy

## Footnote

Books occupy this room.","занимать

## Footnote

Книги занимают эту комнату."
"# Translate:

to strive

## Footnote

We strive for our goal.","стремиться

## Footnote

Мы стремимся к нашей цели."
"# Translate:

station

## Footnote

I am at the station.","станция

## Footnote

Я на станции."
"# Translate:

record

## Footnote

I have a record.","запись

## Footnote

У меня есть запись."
"# Translate:

fall

## Footnote

He will fall soon.","упасть

## Footnote

Он скоро упадёт."
"# Translate:

to support

## Footnote

I want to support my friend.","поддерживать

## Footnote

Я хочу поддерживать моего друга."
"# Translate:

down

## Footnote

He looked down.","вниз

## Footnote

Он посмотрел вниз."
"# Translate:

significant

## Footnote

The change was significant.","значительный

## Footnote

Изменение было значительным."
"# Translate:

remind

## Footnote

Please remind me every day.","напоминать

## Footnote

Пожалуйста, напоминайте мне каждый день."
"# Translate:

responsibility

## Footnote

He took responsibility for this.","ответственность

## Footnote

Он взял на себя ответственность за это."
"# Translate:

folk

## Footnote

This is folk culture.","народный

## Footnote

Это народная культура."
"# Translate:

European

## Footnote

This is a European city.","европейский

## Footnote

Это европейский город."
"# Translate:

poet

## Footnote

The poet wrote a book.","поэт

## Footnote

Поэт написал книгу."
"# Translate:

compliance

## Footnote

Compliance with the law is important.","соблюдение; соответствие

## Footnote

Соблюдение закона важно."
"# Translate:

officer

## Footnote

The officer is in the army.","офицер

## Footnote

Офицер в армии."
"# Translate:

July

## Footnote

I work in July.","июль

## Footnote

Я работаю в июле."
"# Translate:

convey

## Footnote

I will convey your message.","передать

## Footnote

Я передам ваше сообщение."
"# Translate:

elections

## Footnote

Elections are important.","выборы

## Footnote

Выборы важны."
"# Translate:

king

## Footnote

The king has power.","король

## Footnote

У короля есть власть."
"# Translate:

assert

## Footnote

He asserts that he knows this.","утверждать

## Footnote

Он утверждает, что знает это."
"# Translate:

advertisement

## Footnote

I saw your advertisement.","реклама

## Footnote

Я видел вашу рекламу."
"# Translate:

revolution

## Footnote

The revolution is history.","революция

## Footnote

Революция — это история."
"# Translate:

phenomenon

## Footnote

This phenomenon is real.","явление

## Footnote

Это явление настоящее."
"# Translate:

department

## Footnote

This department is here.","отдел

## Footnote

Этот отдел здесь."
"# Translate:

front

## Footnote

The army is at the front.","фронт

## Footnote

Армия на фронте."
"# Translate:

artist

## Footnote

The artist is here.","художник

## Footnote

Художник здесь."
"# Translate:

informational

## Footnote

This is informational material.","информационный

## Footnote

Это информационный материал."
"# Translate:

animal

## Footnote

The animal is alive.","животное

## Footnote

Животное живо."
"# Translate:

user

## Footnote

The user is in the system.","пользователь

## Footnote

Пользователь в системе."
"# Translate:

stage

## Footnote

This is the last stage.","этап

## Footnote

Это последний этап."
"# Translate:

style

## Footnote

Her style is new.","стиль

## Footnote

Её стиль новый."
"# Translate:

norm

## Footnote

This is the norm now.","норма

## Footnote

Это норма сейчас."
"# Translate:

transmission

## Footnote

The transmission of information is important.","передача

## Footnote

Передача информации важна."
"# Translate:

value

## Footnote

Family has great value.","ценность

## Footnote

Семья имеет большую ценность."
"# Translate:

phrase

## Footnote

I know a new phrase.","фраза

## Footnote

Я знаю новую фразу."
"# Translate:

definition

## Footnote

The definition is in the book.","определение

## Footnote

Определение в книге."
"# Translate:

sing

## Footnote

They sing in the morning.","петь

## Footnote

Они поют утром."
"# Translate:

past

## Footnote

He walked past the old house.","мимо

## Footnote

Он прошёл мимо старого дома."
"# Translate:

date

## Footnote

Write the date here.","дата

## Footnote

Напишите дату здесь."
"# Translate:

to find

## Footnote

She loves to find books.","находить

## Footnote

Она любит находить книги."
"# Translate:

seven

## Footnote

I came at seven today.","семь

## Footnote

Я пришёл в семь сегодня."
"# Translate:

captain

## Footnote

The captain is here.","капитан

## Footnote

Капитан здесь."
"# Translate:

income

## Footnote

My income is high this year.","доход

## Footnote

Мой доход высокий в этом году."
"# Translate:

photograph

## Footnote

I have this old photograph of the family.","фотография

## Footnote

У меня есть эта старая фотография семьи."
"# Translate:

wave

## Footnote

I see a wave.","волна

## Footnote

Я вижу волну."
"# Translate:

gather

## Footnote

We will gather the team.","собрать

## Footnote

Мы соберём команду."
"# Translate:

effort

## Footnote

His effort was great.","усилие

## Footnote

Его усилие было большим."
"# Translate:

clear

## Footnote

The sky is clear.","ясный

## Footnote

Небо ясное."
"# Translate:

professor

## Footnote

The professor is here.","профессор

## Footnote

Профессор здесь."
"# Translate:

November

## Footnote

I work in November.","ноябрь

## Footnote

Я работаю в ноябре."
"# Translate:

tea

## Footnote

I want tea.","чай

## Footnote

Я хочу чай."
"# Translate:

indicate

## Footnote

This will indicate the path.","указать

## Footnote

Это укажет путь."
"# Translate:

participate

## Footnote

I will participate in the meeting.","участвовать

## Footnote

Я буду участвовать во встрече."
"# Translate:

translation

## Footnote

I want a translation of this text.","перевод

## Footnote

Я хочу перевод этого текста."
"# Translate:

factor

## Footnote

This is an important factor.","фактор

## Footnote

Это важный фактор."
"# Translate:

quietly

## Footnote

She spoke quietly.","тихо

## Footnote

Она говорила тихо."
"# Translate:

channel

## Footnote

I watch this channel.","канал

## Footnote

Я смотрю этот канал."
"# Translate:

useful

## Footnote

This book is very useful.","полезный

## Footnote

Эта книга очень полезная."
"# Translate:

comparison

## Footnote

Comparison is important.","сравнение

## Footnote

Сравнение важно."
"# Translate:

northern

## Footnote

This is a northern city.","северный

## Footnote

Это северный город."
"# Translate:

adult

## Footnote

She is an adult now.","взрослый

## Footnote

Она сейчас взрослая."
"# Translate:

to be born

## Footnote

He was born today.","родиться

## Footnote

Он родился сегодня."
"# Translate:

office

## Footnote

She works in a small office.","кабинет

## Footnote

Она работает в маленьком кабинете."
"# Translate:

recall

## Footnote

I cannot recall the name.","вспомнить

## Footnote

Я не могу вспомнить имя."
"# Translate:

forum

## Footnote

I will find answers on the forum.","форум

## Footnote

Я найду ответы на форуме."
"# Translate:

personally

## Footnote

I personally know him.","лично

## Footnote

Я лично знаю его."
"# Translate:

spiritual

## Footnote

This is a spiritual book.","духовный

## Footnote

Это духовная книга."
"# Translate:

weak

## Footnote

He will feel weak.","слабый

## Footnote

Он будет чувствовать себя слабым."
"# Translate:

in detail

## Footnote

Tell me in detail.","подробно

## Footnote

Расскажите мне подробно."
"# Translate:

vice versa

## Footnote

She likes him and vice versa.","наоборот

## Footnote

Ей нравится он и наоборот."
"# Translate:

civil

## Footnote

He knows civil law.","гражданский

## Footnote

Он знает гражданское право."
"# Translate:

journalist

## Footnote

The journalist wrote an article.","журналист

## Footnote

Журналист написал статью."
"# Translate:

conducting

## Footnote

Conducting research is important.","проведение

## Footnote

Проведение исследования важно."
"# Translate:

to perform

## Footnote

She can perform the work.","выполнять

## Footnote

Она может выполнять работу."
"# Translate:

leaf

## Footnote

The leaf is here.","лист

## Footnote

Лист здесь."
"# Translate:

snow

## Footnote

Snow is white.","снег

## Footnote

Снег белый."
"# Translate:

to be used

## Footnote

This can be used.","использоваться

## Footnote

Это может использоваться."
"# Translate:

provision

## Footnote

The provision of water is important.","обеспечение

## Footnote

Обеспечение водой важно."
"# Translate:

commission

## Footnote

This commission is here.","комиссия

## Footnote

Эта комиссия здесь."
"# Translate:

to finish

## Footnote

I have to finish my work.","закончить

## Footnote

Мне надо закончить мою работу."
"# Translate:

glory

## Footnote

They want glory for the country.","слава

## Footnote

Они хотят славы для страны."
"# Translate:

convert

## Footnote

He wants to convert him.","обратить (в веру); преобразовать

## Footnote

Он хочет обратить его."
"# Translate:

ancient

## Footnote

This is an ancient city.","древний

## Footnote

Это древний город."
"# Translate:

clearly

## Footnote

This is clearly important.","явно

## Footnote

Это явно важно."
"# Translate:

beat

## Footnote

Do not beat him.","бить

## Footnote

Не бей его."
"# Translate:

tooth

## Footnote

This tooth is bad.","зуб

## Footnote

Этот зуб плохой."
"# Translate:

tradition

## Footnote

This is a tradition of the family.","традиция

## Footnote

Это традиция семьи."
"# Translate:

impossible

## Footnote

This is an impossible task.","невозможный

## Footnote

Это невозможная задача."
"# Translate:

height

## Footnote

The height is great.","высота

## Footnote

Высота большая."
"# Translate:

foreign

## Footnote

She speaks three foreign languages.","иностранный

## Footnote

Она говорит на трёх иностранных языках."
"# Translate:

natural

## Footnote

This is a natural process.","естественный

## Footnote

Это естественный процесс."
"# Translate:

chairman

## Footnote

The chairman will open the meeting.","председатель

## Footnote

Председатель откроет встречу."
"# Translate:

neighbor

## Footnote

My neighbor is very good.","сосед

## Footnote

Мой сосед очень хороший."
"# Translate:

to be silent

## Footnote

He wants to be silent.","молчать

## Footnote

Он хочет молчать."
"# Translate:

to drink

## Footnote

I want to drink some water.","выпить

## Footnote

Я хочу выпить немного воды."
"# Translate:

to read

## Footnote

I want to read the book.","прочитать

## Footnote

Я хочу прочитать книгу."
"# Translate:

island

## Footnote

The island is here.","остров

## Footnote

Остров здесь."
"# Translate:

pleasant

## Footnote

This day is very pleasant.","приятный

## Footnote

Этот день очень приятный."
"# Translate:

presence

## Footnote

The presence of water is important.","наличие

## Footnote

Наличие воды важно."
"# Translate:

understandable

## Footnote

Your question is understandable.","понятный

## Footnote

Ваш вопрос понятный."
"# Translate:

to set off

## Footnote

We set off in the morning.","отправиться

## Footnote

Мы отправились утром."
