Question,Answer
"# Translate:

to descend

## Footnote

We began to descend the mountain.","спускаться

## Footnote

Мы начали спускаться с горы."
"# Translate:

candle

## Footnote

The candle is on the table.","свеча

## Footnote

Свеча на столе."
"# Translate:

bear

## Footnote

The bear found a large fish.","медведь

## Footnote

Медведь нашёл большую рыбу."
"# Translate:

operational

## Footnote

We need operational measures.","оперативный

## Footnote

Нам нужны оперативные меры."
"# Translate:

upstairs

## Footnote

I go upstairs.","наверх

## Footnote

Я иду наверх."
"# Translate:

forecast

## Footnote

The weather forecast is good.","прогноз

## Footnote

Прогноз погоды хороший."
"# Translate:

survey

## Footnote

We conducted a survey yesterday.","опрос

## Footnote

Мы провели опрос вчера."
"# Translate:

interlocutor

## Footnote

My interlocutor nodded in agreement.","собеседник

## Footnote

Мой собеседник кивнул в знак согласия."
"# Translate:

elderly

## Footnote

The elderly man walked home.","пожилой

## Footnote

Пожилой человек шёл домой."
"# Translate:

spouse

## Footnote

My spouse is at home.","супруг

## Footnote

Мой супруг дома."
"# Translate:

to install

## Footnote

I need to install this.","установить

## Footnote

Мне нужно установить это."
"# Translate:

mission

## Footnote

This is an important mission.","миссия

## Footnote

Это важная миссия."
"# Translate:

ton

## Footnote

We need a ton of water.","тонна

## Footnote

Нам нужна тонна воды."
"# Translate:

horizon

## Footnote

The sun is on the horizon.","горизонт

## Footnote

Солнце на горизонте."
"# Translate:

assure

## Footnote

I want to assure you that this is true.","уверить

## Footnote

Я хочу уверить вас, что это правда."
"# Translate:

sugar

## Footnote

I need more sugar.","сахар

## Footnote

Мне нужно больше сахара."
"# Translate:

evolution

## Footnote

This is about evolution.","эволюция

## Footnote

Это об эволюции."
"# Translate:

furniture

## Footnote

We have new furniture.","мебель

## Footnote

У нас новая мебель."
"# Translate:

typical

## Footnote

This is a typical day.","типичный

## Footnote

Это типичный день."
"# Translate:

desert

## Footnote

The desert is large.","пустыня

## Footnote

Пустыня большая."
"# Translate:

original

## Footnote

This idea is original.","оригинальный

## Footnote

Эта идея оригинальная."
"# Translate:

offense

## Footnote

His words were an offense.","оскорбление

## Footnote

Его слова были оскорблением."
"# Translate:

combination

## Footnote

This is a good combination.","сочетание

## Footnote

Это хорошее сочетание."
"# Translate:

armament

## Footnote

The country needs new armament.","вооружение

## Footnote

Стране нужно новое вооружение."
"# Translate:

cup

## Footnote

I need a cup.","чашка

## Footnote

Мне нужна чашка."
"# Translate:

prosecutor's office

## Footnote

He works in the prosecutor's office.","прокуратура

## Footnote

Он работает в прокуратуре."
"# Translate:

congress

## Footnote

The congress is tomorrow.","съезд

## Footnote

Съезд завтра."
"# Translate:

acquisition

## Footnote

This is a new acquisition.","приобретение

## Footnote

Это новое приобретение."
"# Translate:

schedule

## Footnote

Check the schedule.","график

## Footnote

Проверьте график."
"# Translate:

philosopher

## Footnote

He is a philosopher.","философ

## Footnote

Он философ."
"# Translate:

to hand in

## Footnote

I hand in the work.","сдавать

## Footnote

Я сдаю работу."
"# Translate:

tribe

## Footnote

The tribe is large.","племя

## Footnote

Племя большое."
"# Translate:

branch

## Footnote

A bird sits on the branch.","ветка

## Footnote

Птица сидит на ветке."
"# Translate:

to encounter

## Footnote

I do not want to encounter him.","сталкиваться

## Footnote

Я не хочу сталкиваться с ним."
"# Translate:

anger

## Footnote

I see his anger.","гнев

## Footnote

Я вижу его гнев."
"# Translate:

postal

## Footnote

Check your postal address.","почтовый

## Footnote

Проверьте ваш почтовый адрес."
"# Translate:

weakness

## Footnote

This is my weakness.","слабость

## Footnote

Это моя слабость."
"# Translate:

entirely

## Footnote

He read the book entirely.","целиком

## Footnote

Он прочитал книгу целиком."
"# Translate:

consultant

## Footnote

He is a consultant.","консультант

## Footnote

Он консультант."
"# Translate:

fortress

## Footnote

The fortress is old.","крепость

## Footnote

Крепость старая."
"# Translate:

to divide

## Footnote

We need to divide the work.","разделить

## Footnote

Нам нужно разделить работу."
"# Translate:

to understand

## Footnote

He wants to understand cars.","разбираться

## Footnote

Он хочет разбираться в машинах."
"# Translate:

governance

## Footnote

Governance of the city is important.","управление

## Footnote

Управление городом важно."
"# Translate:

sweet

## Footnote

The tea is sweet.","сладкий

## Footnote

Чай сладкий."
"# Translate:

trunk

## Footnote

The trunk is big.","ствол

## Footnote

Ствол большой."
"# Translate:

to complete

## Footnote

I need to complete the work.","завершить

## Footnote

Мне нужно завершить работу."
"# Translate:

to wait for

## Footnote

I need to wait for him.","дождаться

## Footnote

Мне нужно дождаться его."
"# Translate:

independence

## Footnote

They want independence.","независимость

## Footnote

Они хотят независимости."
"# Translate:

recent

## Footnote

I read a recent article.","недавний

## Footnote

Я прочитал недавнюю статью."
"# Translate:

valley

## Footnote

The valley is large.","долина

## Footnote

Долина большая."
"# Translate:

bring to

## Footnote

He can bring the work to an end.","довести

## Footnote

Он может довести работу до конца."
"# Translate:

catalog

## Footnote

The catalog is new.","каталог

## Footnote

Каталог новый."
"# Translate:

fence

## Footnote

There is a fence around the house.","забор

## Footnote

Вокруг дома есть забор."
"# Translate:

photo

## Footnote

I have a new photo.","фото

## Footnote

У меня есть новое фото."
"# Translate:

severe

## Footnote

The winter was severe.","суровый

## Footnote

Зима была суровой."
"# Translate:

incredible

## Footnote

The news is incredible.","невероятный

## Footnote

Новость невероятная."
"# Translate:

gratitude

## Footnote

I want to show my gratitude.","благодарность

## Footnote

Я хочу показать свою благодарность."
"# Translate:

instantly

## Footnote

The result appeared instantly.","мгновенно

## Footnote

Результат мгновенно появился."
"# Translate:

overcome

## Footnote

She will overcome this.","преодолеть

## Footnote

Она преодолеет это."
"# Translate:

to scare

## Footnote

Do not scare me.","пугать

## Footnote

Не пугай меня."
"# Translate:

to kiss

## Footnote

She likes to kiss him.","целовать

## Footnote

Она любит целовать его."
"# Translate:

to get scared

## Footnote

I do not want to get scared.","испугаться

## Footnote

Я не хочу испугаться."
"# Translate:

despair

## Footnote

I see her despair.","отчаяние

## Footnote

Я вижу её отчаяние."
"# Translate:

no time

## Footnote

I have no time.","некогда

## Footnote

Мне некогда."
"# Translate:

award

## Footnote

This is her award.","награда

## Footnote

Это её награда."
"# Translate:

ordinary

## Footnote

It was an ordinary day.","обыкновенный

## Footnote

Это был обыкновенный день."
"# Translate:

prey

## Footnote

The animal sees the prey.","добыча

## Footnote

Животное видит добычу."
"# Translate:

peculiar

## Footnote

His taste is peculiar.","своеобразный

## Footnote

Его вкус своеобразный."
"# Translate:

disgusting

## Footnote

This smell is disgusting.","противный

## Footnote

Этот запах противный."
"# Translate:

kingdom

## Footnote

The kingdom is large.","царство

## Footnote

Царство большое."
"# Translate:

brightly

## Footnote

The fire burns brightly.","ярко

## Footnote

Огонь горит ярко."
"# Translate:

revolutionary

## Footnote

His idea is revolutionary.","революционный

## Footnote

Его идея революционная."
"# Translate:

flow

## Footnote

The river flows slowly.","течь

## Footnote

Река течёт медленно."
"# Translate:

well done

## Footnote

Well done, my friend.","молодец

## Footnote

Молодец, мой друг."
"# Translate:

cheat

## Footnote

He can cheat on her.","изменять

## Footnote

Он может изменять ей."
"# Translate:

to pursue

## Footnote

They want to pursue him.","преследовать

## Footnote

Они хотят преследовать его."
"# Translate:

corporate

## Footnote

This is corporate culture.","корпоративный

## Footnote

Это корпоративная культура."
"# Translate:

mutual

## Footnote

Our respect is mutual.","взаимный

## Footnote

Наше уважение взаимное."
"# Translate:

sovereign

## Footnote

The sovereign is in the city.","государь

## Footnote

Государь в городе."
"# Translate:

legend

## Footnote

He is a legend.","легенда

## Footnote

Он легенда."
"# Translate:

opposition

## Footnote

The opposition is strong.","оппозиция

## Footnote

Оппозиция сильная."
"# Translate:

establishment

## Footnote

The establishment of peace is important.","установление

## Footnote

Установление мира важно."
"# Translate:

by means of

## Footnote

He can speak by means of a letter.","посредством

## Footnote

Он может говорить посредством письма."
"# Translate:

up to

## Footnote

He worked up to the end.","вплоть

## Footnote

Он работал вплоть до конца."
"# Translate:

to yell

## Footnote

He wants to yell.","орать

## Footnote

Он хочет орать."
"# Translate:

demonstrate

## Footnote

She can demonstrate her work.","демонстрировать

## Footnote

Она может демонстрировать свою работу."
"# Translate:

digital

## Footnote

This signal is digital.","цифровой

## Footnote

Этот сигнал цифровой."
"# Translate:

assumption

## Footnote

His assumption is bad.","предположение

## Footnote

Его предположение плохое."
"# Translate:

plate

## Footnote

The plate is on the table.","тарелка

## Footnote

Тарелка на столе."
"# Translate:

storage

## Footnote

We need a place for storage.","хранение

## Footnote

Нам нужно место для хранения."
"# Translate:

noble

## Footnote

He is a noble man.","благородный

## Footnote

Он благородный человек."
"# Translate:

to threaten

## Footnote

He wants to threaten me.","угрожать

## Footnote

Он хочет угрожать мне."
"# Translate:

stick out

## Footnote

The key sticks out.","торчать

## Footnote

Ключ торчит."
"# Translate:

publishing house

## Footnote

The publishing house needs a new book.","издательство

## Footnote

Издательству нужна новая книга."
"# Translate:

failure

## Footnote

This is a failure.","неудача

## Footnote

Это неудача."
"# Translate:

cannon

## Footnote

The cannon is old.","пушка

## Footnote

Пушка старая."
"# Translate:

municipal

## Footnote

This is a municipal school.","муниципальный

## Footnote

Это муниципальная школа."
"# Translate:

shell

## Footnote

The shell is nearby.","снаряд

## Footnote

Снаряд рядом."
"# Translate:

crazy

## Footnote

He is crazy.","сумасшедший

## Footnote

Он сумасшедший."
"# Translate:

wisdom

## Footnote

I need wisdom.","мудрость

## Footnote

Мне нужна мудрость."
"# Translate:

gloomy

## Footnote

The sky is gloomy today.","мрачный

## Footnote

Небо сегодня мрачное."
"# Translate:

executive

## Footnote

This is executive power.","исполнительный

## Footnote

Это исполнительная власть."
"# Translate:

nucleus

## Footnote

The nucleus is in the center.","ядро

## Footnote

Ядро в центре."
"# Translate:

historian

## Footnote

The historian reads.","историк

## Footnote

Историк читает."
"# Translate:

virtual

## Footnote

This is a virtual world.","виртуальный

## Footnote

Это виртуальный мир."
"# Translate:

stretch

## Footnote

I like to stretch in the morning.","тянуться

## Footnote

Я люблю тянуться утром."
"# Translate:

ancestor

## Footnote

He is my ancestor.","предок

## Footnote

Он мой предок."
"# Translate:

juice

## Footnote

I drink juice every morning.","сок

## Footnote

Я пью сок каждое утро."
"# Translate:

to swim

## Footnote

I want to swim.","плавать

## Footnote

Я хочу плавать."
"# Translate:

loud

## Footnote

The music is loud.","громкий

## Footnote

Музыка громкая."
"# Translate:

reasoning

## Footnote

His reasoning is clear.","рассуждение

## Footnote

Его рассуждение ясно."
"# Translate:

to fall to

## Footnote

The house will fall to my son.","достаться

## Footnote

Дом достанется моему сыну."
"# Translate:

undertake

## Footnote

I will undertake this task.","взяться за

## Footnote

Я возьмусь за эту задачу."
"# Translate:

location

## Footnote

The store has a convenient location.","расположение

## Footnote

У магазина удобное расположение."
"# Translate:

basic

## Footnote

These are basic rules.","базовый

## Footnote

Это базовые правила."
"# Translate:

sergeant

## Footnote

The sergeant is here.","сержант

## Footnote

Сержант здесь."
"# Translate:

electoral

## Footnote

The electoral process is complex.","избирательный

## Footnote

Избирательный процесс сложен."
"# Translate:

electric

## Footnote

The car is electric.","электрический

## Footnote

Машина электрическая."
"# Translate:

wound

## Footnote

The wound on his hand is deep.","рана

## Footnote

Рана на его руке глубокая."
"# Translate:

silver

## Footnote

She has a silver ring.","серебряный

## Footnote

У неё серебряное кольцо."
"# Translate:

gigantic

## Footnote

The house was gigantic.","гигантский

## Footnote

Дом был гигантским."
"# Translate:

imperial

## Footnote

The imperial palace is old.","императорский

## Footnote

Императорский дворец старый."
"# Translate:

dictionary

## Footnote

I bought a new English dictionary.","словарь

## Footnote

Я купил новый английский словарь."
"# Translate:

mouse

## Footnote

The cat sees the mouse.","мышь

## Footnote

Кошка видит мышь."
"# Translate:

customer

## Footnote

The customer accepted the plan.","заказчик

## Footnote

Заказчик принял план."
"# Translate:

mortal

## Footnote

Man is mortal.","смертный

## Footnote

Человек смертен."
"# Translate:

subscribe

## Footnote

Please subscribe to this magazine.","подписаться

## Footnote

Пожалуйста, подпишитесь на этот журнал."
"# Translate:

as a result of

## Footnote

As a result of the rain we stayed home.","вследствие

## Footnote

Вследствие дождя мы остались дома."
"# Translate:

harmful

## Footnote

Smoke is harmful to health.","вредный

## Footnote

Дым вреден для здоровья."
"# Translate:

technological

## Footnote

This is a technological change.","технологический

## Footnote

Это технологическое изменение."
"# Translate:

dish

## Footnote

This dish is good.","блюдо

## Footnote

Это блюдо хорошее."
"# Translate:

ambassador

## Footnote

The ambassador is here.","посол

## Footnote

Посол здесь."
"# Translate:

paw

## Footnote

The cat raised its paw.","лапа

## Footnote

Кошка подняла лапу."
"# Translate:

pose

## Footnote

She struck a beautiful pose.","поза

## Footnote

Она приняла красивую позу."
"# Translate:

excitement

## Footnote

Her excitement grew.","волнение

## Footnote

Её волнение росло."
"# Translate:

to lend

## Footnote

Her words lend force to the argument.","придавать

## Footnote

Её слова придают силу аргументу."
"# Translate:

to lead

## Footnote

She will lead the team.","руководить

## Footnote

Она будет руководить командой."
"# Translate:

mental

## Footnote

Mental work is hard.","умственный

## Footnote

Умственная работа трудна."
"# Translate:

supply

## Footnote

The supply arrived today.","поставка

## Footnote

Поставка прибыла сегодня."
"# Translate:

closed

## Footnote

The store is closed today.","закрытый

## Footnote

Магазин сегодня закрыт."
"# Translate:

architecture

## Footnote

I like ancient architecture.","архитектура

## Footnote

Мне нравится древняя архитектура."
"# Translate:

mathematical

## Footnote

This is a mathematical proof.","математический

## Footnote

Это математическое доказательство."
"# Translate:

jump

## Footnote

Cats jump.","прыгать

## Footnote

Кошки прыгают."
"# Translate:

to tie

## Footnote

I can tie this.","связать

## Footnote

Я могу связать это."
"# Translate:

urgently

## Footnote

We need a doctor urgently.","срочно

## Footnote

Нам срочно нужен врач."
"# Translate:

to dress

## Footnote

She dressed her son.","одеть

## Footnote

Она одела сына."
"# Translate:

flour

## Footnote

I need flour for bread.","мука

## Footnote

Мне нужно муки для хлеба."
"# Translate:

to set forth

## Footnote

He will set forth his plan.","изложить

## Footnote

Он изложит свой план."
"# Translate:

automatically

## Footnote

The system works automatically.","автоматически

## Footnote

Система работает автоматически."
"# Translate:

chemical

## Footnote

The chemical reaction is dangerous.","химический

## Footnote

Химическая реакция опасна."
"# Translate:

decree

## Footnote

The decree was new.","указ

## Footnote

Указ был новым."
"# Translate:

schoolboy

## Footnote

The schoolboy lost his bag.","школьник

## Footnote

Школьник потерял сумку."
"# Translate:

launch

## Footnote

They will launch the program tomorrow.","запустить

## Footnote

Они запустят программу завтра."
"# Translate:

custom

## Footnote

This is a local custom.","обычай

## Footnote

Это местный обычай."
"# Translate:

lamp

## Footnote

The lamp burned all night.","лампа

## Footnote

Лампа горела всю ночь."
"# Translate:

matter

## Footnote

All matter has form.","материя

## Footnote

Вся материя имеет форму."
"# Translate:

to collide

## Footnote

Two cars are about to collide.","столкнуться

## Footnote

Две машины собираются столкнуться."
"# Translate:

actual

## Footnote

This is the actual reason.","настоящий

## Footnote

Это настоящая причина."
"# Translate:

veteran

## Footnote

The veteran told his war story.","ветеран

## Footnote

Ветеран рассказал свою военную историю."
"# Translate:

rupture

## Footnote

The rupture was large.","разрыв

## Footnote

Разрыв был большим."
"# Translate:

residential

## Footnote

This is a residential district.","жилой

## Footnote

Это жилой район."
"# Translate:

license

## Footnote

He received a new license.","лицензия

## Footnote

Он получил новую лицензию."
"# Translate:

to be mistaken

## Footnote

I do not want to be mistaken.","ошибаться

## Footnote

Я не хочу ошибаться."
"# Translate:

replacement

## Footnote

I found a good replacement.","замена

## Footnote

Я нашёл хорошую замену."
"# Translate:

organizer

## Footnote

She is the main organizer of the meeting.","организатор

## Footnote

Она главный организатор встречи."
"# Translate:

to forgive

## Footnote

I learned to forgive.","прощать

## Footnote

Я научился прощать."
"# Translate:

terribly

## Footnote

He is terribly ill.","ужасно

## Footnote

Он ужасно болен."
"# Translate:

royal

## Footnote

The royal family came to the crowd.","королевский

## Footnote

Королевская семья вышла к толпе."
"# Translate:

emptiness

## Footnote

I felt emptiness.","пустота

## Footnote

Я чувствовал пустоту."
"# Translate:

to fear

## Footnote

She learned to fear death.","опасаться

## Footnote

Она научилась опасаться смерти."
"# Translate:

pick up

## Footnote

I'll pick up the keys.","подобрать

## Footnote

Я подберу ключи."
"# Translate:

hell

## Footnote

This place is hell.","ад

## Footnote

Это место — ад."
"# Translate:

to risk

## Footnote

He will risk his life.","рискнуть

## Footnote

Он рискнёт жизнью."
"# Translate:

training

## Footnote

Today we have training.","тренировка

## Footnote

Сегодня у нас тренировка."
"# Translate:

daily

## Footnote

I read daily.","ежедневно

## Footnote

Я читаю ежедневно."
"# Translate:

facet

## Footnote

Every problem has many facets.","грань

## Footnote

У каждой проблемы много граней."
"# Translate:

divine

## Footnote

Her voice is divine.","божественный

## Footnote

Её голос божественен."
"# Translate:

youth

## Footnote

Youth is a time of discovery.","молодость

## Footnote

Молодость - это время открытий."
"# Translate:

humor

## Footnote

I like his humor.","юмор

## Footnote

Мне нравится его юмор."
"# Translate:

softly

## Footnote

She speaks softly to her son.","мягко

## Footnote

Она мягко говорит с сыном."
"# Translate:

insurance

## Footnote

I bought insurance for the car.","страховка

## Footnote

Я купил страховку на машину."
"# Translate:

destruction

## Footnote

The war brought destruction.","уничтожение

## Footnote

Война привела к уничтожению."
"# Translate:

sustainable

## Footnote

Sustainable growth is important.","устойчивый

## Footnote

Устойчивый рост важен."
"# Translate:

alcohol

## Footnote

He refused to drink alcohol.","алкоголь

## Footnote

Он отказался пить алкоголь."
"# Translate:

suffer

## Footnote

They will suffer.","пострадать

## Footnote

Они пострадают."
"# Translate:

design

## Footnote

I love the room's design.","дизайн

## Footnote

Мне нравится дизайн комнаты."
"# Translate:

beautifully

## Footnote

She sings beautifully.","красиво

## Footnote

Она красиво поёт."
"# Translate:

guarantee

## Footnote

I guarantee your success.","гарантировать

## Footnote

Я гарантирую ваш успех."
"# Translate:

hunter

## Footnote

The hunter followed the bird silently.","охотник

## Footnote

Охотник тихо шёл за птицей."
"# Translate:

investigation

## Footnote

The investigation was successful.","расследование

## Footnote

Расследование было успешным."
"# Translate:

bedroom

## Footnote

Her bedroom is white.","спальня

## Footnote

Её спальня белая."
"# Translate:

viewing

## Footnote

The viewing is at six.","просмотр

## Footnote

Просмотр в шесть."
"# Translate:

ratio

## Footnote

The ratio is important.","соотношение

## Footnote

Соотношение важно."
"# Translate:

Belarusian

## Footnote

She loves the Belarusian language.","белорусский

## Footnote

Она любит белорусский язык."
"# Translate:

prose

## Footnote

She writes beautiful prose.","проза

## Footnote

Она пишет красивую прозу."
"# Translate:

to be located

## Footnote

The museum is located in the city.","располагаться

## Footnote

Музей располагается в городе."
"# Translate:

amendment

## Footnote

The law needs an amendment.","поправка

## Footnote

Закону нужна поправка."
"# Translate:

scandal

## Footnote

The newspaper reported the scandal.","скандал

## Footnote

Газета сообщила о скандале."
"# Translate:

hungry

## Footnote

I am very hungry right now.","голодный

## Footnote

Я сейчас очень голодный."
"# Translate:

flame

## Footnote

The flame is bright.","пламя

## Footnote

Пламя яркое."
"# Translate:

logical

## Footnote

This is a logical error.","логический

## Footnote

Это логическая ошибка."
"# Translate:

to coincide

## Footnote

Our holidays coincide.","совпадать

## Footnote

Наши отпуска совпадают."
"# Translate:

blanket

## Footnote

I need a blanket at night.","одеяло

## Footnote

Мне нужно одеяло на ночь."
"# Translate:

muscle

## Footnote

This muscle is strong.","мышца

## Footnote

Эта мышца сильная."
"# Translate:

relationship

## Footnote

Their relationship was complex.","отношения

## Footnote

Их отношения были сложными."
"# Translate:

to depict

## Footnote

The artist wants to depict life.","изображать

## Footnote

Художник хочет изображать жизнь."
"# Translate:

fortification

## Footnote

They built a fortification against attacks.","укрепление

## Footnote

Они построили укрепление против атак."
"# Translate:

supporter

## Footnote

He is a strong supporter of democracy.","сторонник

## Footnote

Он сильный сторонник демократии."
"# Translate:

to research

## Footnote

I want to research ancient history.","исследовать

## Footnote

Я хочу исследовать древнюю историю."
"# Translate:

to direct

## Footnote

I direct the light.","направлять

## Footnote

Я направляю свет."
"# Translate:

blind

## Footnote

The dog was blind.","слепой

## Footnote

Собака была слепой."
